날짜,오늘걸음수,월누적
03/01,0,0
03/02,0,0
03/03,0,0
03/04,0,0
03/05,12335,12335
03/06,0,12335
03/07,7155,19490
03/08,0,19490
03/09,30902,50392
03/10,0,50392
03/11,7134,57526
03/12,0,57526
03/13,0,69195
03/14,0,69195
03/15,10775,79970
03/16,0,79970
03/17,8502,88472
03/18,0,88472
03/19,9210,97682
03/20,0,97682
03/21,10901,108583
03/22,0,108583
03/23,7988,116571
03/25,9762,126333
03/26,0,126333
03/27,10103,136436
03/28,0,136436
03/29,11331,147767
03/30,147767,147767
