날짜,오늘걸음수,월누적
07/01,0,257213
07/02,23600,280813
07/03,0,280813
07/04,0,15673
07/05,9526,25199
07/07,15054,40253
07/08,0,40253
07/09,11999,52252
07/10,0,52252
07/11,0,73879
07/12,10908,84787
07/14,8798,93585
