날짜,오늘걸음수,월누적
03/01,31171,503572
03/02,0,503572
03/03,24839,24839
03/04,0,24839
03/05,44193,69032
03/06,0,69032
03/07,34259,103291
03/08,0,103291
03/09,39130,142421
03/10,0,142421
