날짜,오늘걸음수,월누적
04/01,13044,147885
04/02,2810,2810
04/03,0,2810
04/04,11418,14228
04/05,0,14228
04/06,10882,25110
04/07,0,25110
04/09,36180,36180
04/10,14133,50313
04/11,0,50313
04/12,6014,56327
04/13,0,56327
04/14,4026,60353
04/15,0,60353
04/16,12505,72858
04/17,8500,81358
04/18,0,81358
04/19,6090,87448
04/20,0,87448
04/21,6387,93835
