날짜,오늘걸음수,월누적
05/21,286857,286857
05/22,0,286857
05/23,0,345404
05/24,55821,401225
05/26,39775,441000
05/27,0,441000
05/28,35721,476721
05/29,0,476721
05/30,0,512867
