날짜,오늘걸음수,월누적
02/13,94821,94821
02/14,0,105076
02/15,10666,115742
02/16,0,115742
02/17,35578,151320
02/18,0,151320
02/19,22518,173838
02/20,0,173838
02/21,17963,191801
