날짜,오늘걸음수,월누적
08/01,1221,1221
08/02,0,1221
08/04,16781,18002
08/05,0,18002
08/06,15336,33338
08/07,14478,47816
08/08,0,47816
08/09,15053,62869
08/10,0,62869
08/11,20706,83575
08/12,0,83575
08/13,12814,96389
08/14,0,96389
08/15,12754,109143
08/16,0,109143
08/17,1932,111075
08/18,0,111075
08/19,15363,126438
08/20,0,126438
