날짜,오늘걸음수,월누적
05/01,0,203771
05/02,2112,2112
05/03,1995,4107
05/05,0,4107
05/07,639,4746
05/08,0,14409
05/09,12511,26920
05/10,0,26920
05/12,5521,32441
05/13,0,32441
05/14,14643,47084
05/15,16180,63264
05/16,10203,73467
05/17,0,73467
05/19,16546,90013
05/20,0,90013
05/21,12751,102764
05/22,0,102764
05/23,0,114647
05/24,12549,127196
