날짜,오늘걸음수,월누적
03/01,15253,258000
03/02,0,258000
03/03,10782,10782
03/04,0,10782
03/05,20968,31750
03/06,0,31750
03/07,20332,52082
03/08,0,52082
03/09,15620,67702
03/10,0,67702
03/11,17289,84991
03/12,0,84991
03/13,0,98915
03/14,0,98915
03/15,17402,116317
03/16,0,116317
03/17,19321,135638
03/18,0,135638
03/19,20929,156567
03/20,0,156567
03/21,20182,176749
03/22,0,176749
03/23,11859,188608
03/25,12688,201296
03/26,0,201296
